id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
2867,18/02/2025 11:57,Happy to proceed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2868,18/02/2025 11:57,Can't access lighter feelings.,depression,middle,6,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2869,18/02/2025 12:00,Removing connections gradually.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2870,18/02/2025 12:06,The void is growing.,depression,middle,6,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2871,18/02/2025 12:16,Can't fully relax.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
2872,18/02/2025 12:19,What's the best way to proceed?,neutral,none,0,0,none,slack,Normal workplace communication patterns
2873,18/02/2025 12:19,The burden of being weighs heavy.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2874,18/02/2025 12:23,Systematic mistreatment.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2875,18/02/2025 12:31,MVP stands for Minimum Viable Product and also Maximum Viable Panic.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2876,18/02/2025 12:36,The smoothness has some bumps.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
2877,18/02/2025 12:47,The only thing I'm committing to is my code. Maybe.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2878,18/02/2025 12:51,There's a tightness starting.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
2879,18/02/2025 12:52,Missed another deadline. Can't seem to care.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2880,18/02/2025 12:57,Diminishing returns setting in.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
2881,18/02/2025 12:59,It works on my machine Â¯\_(ãƒ„)_/Â¯,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2882,18/02/2025 13:00,Stakeholder alignment achieved.,neutral,none,0,0,none,email,Project milestone
2883,18/02/2025 13:06,The reserves are tapped.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
2884,18/02/2025 13:09,No recovery in sight.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2885,18/02/2025 13:10,Tasks reassigned without explanation. Setting me up to fail.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2886,18/02/2025 13:15,The integration integrated nothing.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2887,18/02/2025 13:25,The tension has taken up residence.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
2888,18/02/2025 13:34,Let's take this offline (and never discuss it again).,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2889,18/02/2025 13:36,Thoughts of not existing surface.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2890,18/02/2025 13:38,understood the assignment (lying),humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2891,18/02/2025 13:41,Something is muted.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2892,18/02/2025 13:42,Brain cells: on vacation.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2893,18/02/2025 13:57,The burden is continuous.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
2894,18/02/2025 14:05,Nothing material to report.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2895,18/02/2025 14:17,capitalism is capitalism-ing and I'm just here,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2896,18/02/2025 14:26,Success through stubbornness.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2897,18/02/2025 14:28,"bet, I'll get that done today",neutral,none,0,0,none,email,Normal workplace communication patterns
2898,18/02/2025 14:29,Verified human at work.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2899,18/02/2025 14:39,"ETA: eventually, theoretically, approximately.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2900,18/02/2025 14:45,My internet was spotty this morning. Should be stable now.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2901,18/02/2025 14:54,Won the battle against Monday.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2902,18/02/2025 14:58,The relief of non-existence appeals.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2903,18/02/2025 15:00,Performance benchmarks met.,neutral,none,0,0,none,slack,Technical achievement
2904,18/02/2025 15:01,Discussed the discussion we'll discuss.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2905,18/02/2025 15:34,The email chain has achieved sentience.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2906,18/02/2025 15:35,Disconnected from everything.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2907,18/02/2025 15:37,Popping out for a bit. Back by 2.,neutral,none,0,0,none,email,Normal workplace communication patterns
2908,18/02/2025 15:51,The struggle ends soon.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2909,18/02/2025 15:53,Confirmed participant in capitalism.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2910,18/02/2025 16:00,The project plan is more art than science.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2911,18/02/2025 16:00,Client feedback incorporated. Ready for sign-off.,neutral,none,0,0,none,email,Project milestone
2912,18/02/2025 16:03,The code worked once. That's basically tested.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2913,18/02/2025 16:07,Meeting stretching: expert level.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2914,18/02/2025 16:16,Student feedback was constructive.,neutral,none,0,0,none,email,Normal workplace communication patterns
2915,18/02/2025 16:19,That call could have been a Slack message which could have been nothing.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2916,18/02/2025 16:20,Living the dream. The dream is mostly spreadsheets.,humor_sarcasm,none,0,0,none,slack,Ironic career commentary - no actual dissatisfaction
2917,18/02/2025 16:27,the Excel sheet is Excel-sheeting,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2918,18/02/2025 16:38,Feel incompetent despite years of experience.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2919,18/02/2025 16:42,The workplace is toxic beyond repair.,harassment,late,9,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
2920,18/02/2025 16:43,Tension is the new normal.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
2921,18/02/2025 16:51,Printer drama: the sequel no one asked for.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2922,18/02/2025 16:53,I am available for discussion at your convenience.,neutral,none,0,0,none,email,Normal workplace communication patterns
2923,18/02/2025 16:55,Performance satisfactory.,neutral,none,0,0,none,email,Normal workplace communication patterns
2924,18/02/2025 16:56,low-key high-key losing it,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2925,18/02/2025 16:57,Velocity: the speed at which we accumulate more work.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2926,18/02/2025 16:58,I've bookmarked that article. Looks useful.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2927,18/02/2025 17:02,Starting to sputter.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
2928,18/02/2025 17:03,slay (sarcastically),humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2929,18/02/2025 17:45,Can't see any light.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2930,18/02/2025 17:47,I used to be good at this. Now I can barely function.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
2931,18/02/2025 18:03,Keen to hear your thoughts on this.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2932,18/02/2025 18:09,The system has completely failed.,harassment,late,10,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
2933,18/02/2025 18:15,Getting things ready.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2934,18/02/2025 18:15,No escape from the tension.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
2935,18/02/2025 18:30,Sensing different standards.,harassment,early,4,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2936,18/02/2025 18:30,Prepared.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2937,18/02/2025 19:17,We're in a good place overall.,neutral,none,0,0,none,email,Normal workplace communication patterns
2938,18/02/2025 19:49,Effort and outcome feel disconnected.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
2939,18/02/2025 19:50,The thought of another quarter of this makes me feel physically heavy.,burnout,middle,6,1,hr_review,slack,Anticipatory dread
2940,18/02/2025 19:57,The meeting invite has arrived. My soul has left.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2941,18/02/2025 20:00,Smashing. Everything is smashing.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2942,18/02/2025 20:04,I've alienated everyone who cared. The isolation is complete.,depression,late,10,1,urgent_hr_intervention,slack,Social isolation - severe
2943,18/02/2025 20:39,Beyond help.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2944,18/02/2025 20:49,Influencer contracts are finalized.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2945,18/02/2025 20:52,Leadership has given approval.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2946,18/02/2025 21:08,The build failed successfully.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2947,18/02/2025 21:41,Focus: scattered to the winds.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2948,18/02/2025 22:13,Grinding my teeth at night. Dentist noticed.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
2949,18/02/2025 22:17,I've given up on things getting better.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2950,18/02/2025 22:20,Nothing sustainable remains.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2951,18/02/2025 22:24,The overwhelm is absolute.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
2952,18/02/2025 22:46,The void is all there is now.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2953,18/02/2025 22:50,The last step.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2954,18/02/2025 23:00,The resistance is fading fast.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
2955,18/02/2025 23:14,The demands never let up.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
2956,18/02/2025 23:19,The panic is constant now.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2957,18/02/2025 23:36,Total darkness.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2958,19/02/2025 00:32,didn't have to call me out like that,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2959,19/02/2025 01:03,The pain is constant.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2960,19/02/2025 01:20,Thought I was having a heart attack. It was anxiety.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2961,19/02/2025 01:27,Normal activities now require effort.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
2962,19/02/2025 01:29,Fixed bug. Introduced 3 new bugs. Net positive.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2963,19/02/2025 01:42,Clients are just tickets now. Not people.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
2964,19/02/2025 01:57,The tension is embedded now.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
2965,19/02/2025 02:15,Everything is emergency now.,stress,late,8,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
2966,19/02/2025 02:18,Slack status: Online. Mental status: Offline.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2967,19/02/2025 02:18,Complete!,neutral,none,0,0,none,email,Normal workplace communication patterns
2968,19/02/2025 02:19,Can't function under this weight.,stress,late,7,1,hr_review,slack,Severe stress response; anxiety disorder symptoms
2969,19/02/2025 02:22,The worry has become a companion.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
2970,19/02/2025 02:30,Researching things I shouldn't be researching.,suicidal_ideation,early,4,1,monitor,slack,2:30am - method research
2971,19/02/2025 04:56,The persecution is constant.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2972,19/02/2025 05:29,Being forced out.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2973,19/02/2025 06:05,Things don't land the same way.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2974,19/02/2025 06:15,Noticing the load.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
2975,19/02/2025 06:16,Beyond my capacity.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2976,19/02/2025 06:16,Work has consumed me.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2977,19/02/2025 06:37,Need more recovery time than before.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
2978,19/02/2025 07:00,The integration is proceeding without major issues.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2979,19/02/2025 07:09,Handover notes are ready.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2980,19/02/2025 07:24,Happy to jump on a call to discuss.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2981,19/02/2025 07:52,The decision feels nearer.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2982,19/02/2025 08:07,Wonder about just fading away.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2983,19/02/2025 08:08,My calendar looks like someone played tetris. Badly.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2984,19/02/2025 08:16,Workplace is a war zone.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2985,19/02/2025 08:17,Being forced out through abuse.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2986,19/02/2025 08:21,My accent gets mocked in team settings. When I object I'm 'too sensitive'.,harassment,middle,7,1,hr_review,slack,Racial/cultural harassment
2987,19/02/2025 08:21,All passion gone.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2988,19/02/2025 08:21,The mood is flat.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2989,19/02/2025 08:24,For your records.,neutral,none,0,0,none,email,Normal workplace communication patterns
2990,19/02/2025 08:29,The performance improvement plan is hanging over me.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
2991,19/02/2025 08:31,The system has died.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2992,19/02/2025 08:36,The dynamics are off.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2993,19/02/2025 08:38,The standards applied to me seem higher.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2994,19/02/2025 08:45,Archived without reading. It's called self-care.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2995,19/02/2025 08:51,Pressure starting to register.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
2996,19/02/2025 08:53,rent is due and so is my existential crisis,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2997,19/02/2025 09:03,My tasks have multiplied again.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2998,19/02/2025 09:29,The calm has some cracks.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
2999,19/02/2025 09:29,The weight of living.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
3000,19/02/2025 09:42,The beta testing is progressing well.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3001,19/02/2025 09:42,The engagement is surface level.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
3002,19/02/2025 09:45,The framework is a suggestion at this point.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3003,19/02/2025 09:51,Capacity planning looks good.,neutral,none,0,0,none,email,Normal workplace communication patterns
3004,19/02/2025 09:51,Duly noted.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3005,19/02/2025 09:57,Performance within parameters.,neutral,none,0,0,none,email,Normal workplace communication patterns
3006,19/02/2025 10:06,very much slay (it did not slay),humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3007,19/02/2025 10:08,Stress has become normal.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
3008,19/02/2025 10:47,Acting like I belong in these meetings is my main skill.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3009,19/02/2025 11:01,The benefit of the doubt isn't extended to me.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3010,19/02/2025 11:02,Saying goodbye.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
3011,19/02/2025 11:03,Masters in making it up.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3012,19/02/2025 11:14,Purpose feels distant.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
3013,19/02/2025 11:31,Opportunities don't seem to come my way.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3014,19/02/2025 11:35,Risk assessment signed off by the committee.,neutral,none,0,0,none,email,Normal workplace communication patterns
3015,19/02/2025 11:56,Emotional distance as protection.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
3016,19/02/2025 11:57,Less invested than before.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
3017,19/02/2025 12:00,Would value your perspective.,neutral,none,0,0,none,email,Normal workplace communication patterns
3018,19/02/2025 12:03,Rules differ for me.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3019,19/02/2025 12:05,The heaviness is constant now.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3020,19/02/2025 12:13,My doctor wants me to take leave. Maybe they're right.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
3021,19/02/2025 12:27,Good with me.,neutral,none,0,0,none,email,Normal workplace communication patterns
3022,19/02/2025 12:41,The calendar is full but the progress is empty.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3023,19/02/2025 12:46,I've decided to become a goat farmer. Application pending.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3024,19/02/2025 12:46,Happy to help if you need a second pair of eyes.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3025,19/02/2025 12:49,The SLA has been renegotiated.,neutral,none,0,0,none,email,Normal workplace communication patterns
3026,19/02/2025 12:50,Our roadmap is more of a road suggestion.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3027,19/02/2025 12:55,The dynamics aren't quite right.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3028,19/02/2025 13:01,With respect (zero respect follows).,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3029,19/02/2025 13:13,What time works for you?,neutral,none,0,0,none,slack,Normal workplace communication patterns
3030,19/02/2025 13:14,Tests passing âœ“,neutral,none,0,0,none,slack,Normal workplace communication patterns
3031,19/02/2025 13:20,General sense of flatness.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
3032,19/02/2025 13:31,No hope whatsoever.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3033,19/02/2025 13:46,The system processed my input.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3034,19/02/2025 13:49,The load is registering now.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
3035,19/02/2025 14:00,Logistics partner meeting scheduled.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3036,19/02/2025 14:23,First place in organized chaos.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3037,19/02/2025 14:33,Definitely.,neutral,none,0,0,none,email,Normal workplace communication patterns
3038,19/02/2025 14:35,why is this so relatable,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3039,19/02/2025 14:35,Means are becoming relevant.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
3040,19/02/2025 14:42,Life feels like a burden.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
3041,19/02/2025 14:43,The batteries aren't fully charging.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
3042,19/02/2025 14:51,Constant low-level dread about work.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
3043,19/02/2025 14:58,Access granted.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3044,19/02/2025 15:02,SLA metrics are within range.,neutral,none,0,0,none,email,Normal workplace communication patterns
3045,19/02/2025 15:10,Standards vary noticeably.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3046,19/02/2025 15:36,Research proposal submitted.,neutral,none,0,0,none,email,Normal workplace communication patterns
3047,19/02/2025 15:41,Marked as urgent by someone who doesn't know what urgent means.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3048,19/02/2025 15:44,The Q3 report is with compliance for review.,neutral,none,0,0,none,email,Normal workplace communication patterns
3049,19/02/2025 15:45,My Jira board is a horror story and I'm the unreliable narrator.,humor_sarcasm,none,0,0,none,slack,Project management humor
3050,19/02/2025 15:47,The weight of existence is heavy.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3051,19/02/2025 15:49,Learning from the retrospective was valuable.,neutral,none,0,0,none,email,Normal workplace communication patterns
3052,19/02/2025 16:01,Feeling othered in small ways.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3053,19/02/2025 16:10,Photoshoot is scheduled for next Tuesday.,neutral,none,0,0,none,email,Normal workplace communication patterns
3054,19/02/2025 16:30,The comments about my partner are inappropriate.,harassment,early,3,1,monitor,slack,Personal life intrusion
3055,19/02/2025 16:37,Feeling the pressure to perform after the promotion.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
3056,19/02/2025 16:41,Feel like I'm running on empty but can't stop.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
3057,19/02/2025 16:47,The playing field isn't level.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3058,19/02/2025 16:47,The team is in good spirits.,neutral,none,0,0,none,email,Normal workplace communication patterns
3059,19/02/2025 17:00,The 'jokes' about my dietary requirements aren't funny anymore.,harassment,early,3,1,monitor,slack,Food-related discrimination
3060,19/02/2025 17:10,My soul leaves my body at every standup.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3061,19/02/2025 17:21,Asked to take notes again. Always me. Never the other analysts.,harassment,early,3,1,monitor,slack,Role stereotyping
3062,19/02/2025 17:27,Thanks for the heads up.,neutral,none,0,0,none,email,Normal workplace communication patterns
3063,19/02/2025 17:30,The pattern of exclusion is becoming clearer.,harassment,early,3,1,monitor,slack,Pattern recognition
3064,19/02/2025 17:34,Excellent. Couldn't be more excellent.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3065,19/02/2025 17:34,For your review.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3066,19/02/2025 17:37,Everything is ready.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
3067,19/02/2025 17:48,Planning small goodbyes.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3068,19/02/2025 17:54,The client expectations keep rising.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
3069,19/02/2025 17:57,Validated contributor occasionally.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3070,19/02/2025 17:58,The decision approaches.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
3071,19/02/2025 18:01,The pull strengthens.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
3072,19/02/2025 18:02,The campaign against me is winning.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
3073,19/02/2025 18:03,Who's the decision maker here?,neutral,none,0,0,none,email,Normal workplace communication patterns
3074,19/02/2025 18:05,Being treated as other.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3075,19/02/2025 18:07,I'll send the deck over by EOD.,neutral,none,0,0,none,email,Normal workplace communication patterns
3076,19/02/2025 18:29,No reserves left at all.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
3077,19/02/2025 18:54,Some unease about the shifting expectations.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
3078,19/02/2025 18:57,Feel like I'm being watched more closely than colleagues.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3079,19/02/2025 18:58,Nothing brings relief.,depression,middle,5,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
3080,19/02/2025 19:06,Every day is just surviving until I can sleep again.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3081,19/02/2025 19:06,The offsite was actually productive for once.,neutral,none,0,0,none,email,Normal workplace communication patterns
3082,19/02/2025 19:23,The decision nears.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3083,19/02/2025 19:26,Ready.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
3084,19/02/2025 19:37,The subtle tension is there.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
3085,19/02/2025 20:05,My nervous system is shot.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
3086,19/02/2025 20:18,Functioning but hollow.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
3087,19/02/2025 20:47,Documenting for survival.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
3088,19/02/2025 21:25,Complete professional breakdown.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
3089,19/02/2025 21:30,The pattern is undeniable.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
3090,19/02/2025 21:37,"Weekends are for recovery, not enjoyment.",burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
3091,19/02/2025 21:45,The exhaustion is bone-deep. Rest doesn't touch it.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
3092,19/02/2025 21:46,The grey is everything.,depression,middle,5,1,hr_review,email,DSM-5: Major Depressive Episode criteria
