id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
2361,2025-02-15 08:24,Treated differently in ways I can't quite name.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2362,2025-02-15 08:25,The barriers are down.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
2363,2025-02-15 08:30,Can't recover the preceding periods I encountered proud of my profession.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
2364,2025-02-15 08:31,Demand intervention now.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2365,2025-02-15 08:36,No more fighting this.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2366,2025-02-15 08:37,Doing the minimum more than I'd resembling.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
2367,2025-02-15 09:05,The capacity is near void.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2368,2025-02-15 09:12,The FAQ covers most common unknowns.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2369,2025-02-15 09:14,Firm values? Haven't believed about those in a while.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
2370,2025-02-15 09:34,My to-do list: cry. Settled ✓ (kidding),humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2371,2025-02-15 09:35,sounds satisfactory,neutral,none,0,0,none,slack,Normal workplace communication patterns
2372,2025-02-15 09:36,Should we include whoever else?,neutral,none,0,0,none,email,Normal workplace communication patterns
2373,2025-02-15 09:53,Jokes about my identity terminated being jokes a while ago.,harassment,middle,6,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
2374,2025-02-15 09:54,Unwanted critiques about my body. 'Compliments' apparently.,harassment,middle,6,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
2375,2025-02-15 09:56,Account expectations are managed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2376,2025-02-15 09:56,"Replacement tract in paradise, as they say.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2377,2025-02-15 09:56,The dwelling facility is likewise the bedroom which is equally the kitchen.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2378,2025-02-15 10:24,Nobody: ... My inbox at 5pm: 47 urgent messages.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2379,2025-02-15 10:35,Would appreciate a rapid sanity check.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2380,2025-02-15 10:41,The targeting is obvious.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2381,2025-02-15 10:56,24/7 availability: for anguish.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2382,2025-02-15 10:57,The unruffled is strange. Approaching peaceful.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
2383,2025-02-15 11:08,The coercion is just perceptible.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
2384,2025-02-15 11:08,The mentoring relationship is toiling.,neutral,none,0,0,none,email,Normal workplace communication patterns
2385,2025-02-15 11:12,Forcing myself to do fragments. Emptiness shows natural.,depression,middle,5,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2386,2025-02-15 11:19,The apparatus has failed completely.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
2387,2025-02-15 11:21,The 'banter' portrays pointed when it's about me.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2388,2025-02-15 11:23,Figma remarks have been addressed.,neutral,none,0,0,none,email,Normal workplace communication patterns
2389,2025-02-15 11:24,I'm disappearing and no solitary notices.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2390,2025-02-15 11:25,The erosion is steady now.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
2391,2025-02-15 11:27,The model is visible now.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2392,2025-02-15 11:30,My sentimental backing Feed channel is keeping me gravitating.,humor_sarcasm,none,0,0,none,slack,Workplace community humor
2393,2025-02-15 11:54,My Zoom bedrock is aspirational. The picture is laundry.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2394,2025-02-15 11:55,Balancing multiple priorities is ripening heavier.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
2395,2025-02-15 11:57,Camera angle: carefully curated to hide the chaos.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2396,2025-02-15 12:07,Enduring is the goal.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2397,2025-02-15 12:13,The mobile version is willing for QA.,neutral,none,0,0,none,email,Normal workplace communication patterns
2398,2025-02-15 12:37,Wonder about ending.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2399,2025-02-15 12:43,Deliberate why I'm here.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2400,2025-02-15 12:48,To be transparent (I'm not).,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2401,2025-02-15 12:49,Enjoyment requires push.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2402,2025-02-15 13:09,Team morale conveys good.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2403,2025-02-15 13:21,Swift question about the API spec — can you clarify the auth flow?,neutral,none,0,0,none,slack,Normal workplace communication patterns
2404,2025-02-15 13:25,Marvellous. Simply marvellous.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2405,2025-02-15 13:26,QA has given the green shimmer.,neutral,none,0,0,none,email,Normal workplace communication patterns
2406,2025-02-15 13:50,Standards vary for me.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2407,2025-02-15 14:02,Mentality is consistently reduced.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
2408,2025-02-15 14:07,Commitment examines forced.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
2409,2025-02-15 14:16,The wreckage to my calling is intentional.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2410,2025-02-15 14:21,The payload signal is faint but existing.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
2411,2025-02-15 14:33,Bio: Turns caffeine into implementation. Sometimes into bugs.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2412,2025-02-15 14:52,Collective forenoon is an emergency.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2413,2025-02-15 15:00,Zilch reaches me.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2414,2025-02-15 15:10,The fix is live 🎉,neutral,none,0,0,none,slack,Normal workplace communication patterns
2415,2025-02-15 15:11,Emotion a fraction meagre.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2416,2025-02-15 15:12,Conditions met.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2417,2025-02-15 15:12,The corporate ladder is more of a corporate stepladder. Wobbly.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2418,2025-02-15 15:14,The spreadsheet has evolve self-aware and hostile.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2419,2025-02-15 15:16,Room booking verified.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2420,2025-02-15 15:19,"We don't have bugs, we have undocumented features.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2421,2025-02-15 15:34,The undertone of concern is audible.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
2422,2025-02-15 15:36,"If role was a entity, we'd demand to have a conversation.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2423,2025-02-15 15:39,The pointlessness is climbing clearer.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2424,2025-02-15 15:40,Trial akin I don't question.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2425,2025-02-15 15:49,Conducting a little hot.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
2426,2025-02-15 15:55,The torment is blanket.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2427,2025-02-15 16:01,The standards appear divergent for me.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2428,2025-02-15 16:02,The exigencies don't abandon.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
2429,2025-02-15 16:24,Pioneer of the 'wing it' methodology.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2430,2025-02-15 16:29,Cleaned up the old branches.,neutral,none,0,0,none,email,Normal workplace communication patterns
2431,2025-02-15 16:30,Nada remains.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2432,2025-02-15 16:43,Critique from stakeholders has been constructive and actionable.,neutral,none,0,0,none,email,Normal workplace communication patterns
2433,2025-02-15 16:48,KPIs hit.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2434,2025-02-15 16:48,Stakeholder contends they crave something fresh. Signifies: exactly what the competitor has.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2435,2025-02-15 16:53,I utilised to love this position. Now I trepidation it.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2436,2025-02-15 17:19,Noticing tautness in my shell at the begin of the labour afternoon.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
2437,2025-02-15 17:20,Equipment calibration resolve.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2438,2025-02-15 17:20,No lustre anywhere.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2439,2025-02-15 17:32,Stuck in visceral cement.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2440,2025-02-15 17:33,The gaslighting is grinding.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2441,2025-02-15 17:34,The blueprint is unmistakable.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2442,2025-02-15 17:39,A comment of nervousness has crept in.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
2443,2025-02-15 17:44,Trio nights of poor dormancy now. The intensity is structural.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
2444,2025-02-15 17:51,Senior developer: I've been confused longer.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2445,2025-02-15 17:52,Clock similar I have to prove myself more than counterparts.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2446,2025-02-15 17:52,Sensation the commence of stress.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
2447,2025-02-15 17:59,Management perceived my compliance.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2448,2025-02-15 18:04,Impression more detached from outcomes.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
2449,2025-02-15 18:16,Perpetually being queried to explain my perspective 'as a...',harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2450,2025-02-15 18:21,Tension designing incrementally.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
2451,2025-02-15 18:30,Spirit crushed but endeavouring to manage. Commonplace limit stuff.,stress,early,3,1,monitor,slack,Normalised stress acknowledgment
2452,2025-02-15 18:39,My keyboard has seen aspects. Unspeakable elements.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2453,2025-02-15 18:45,Been notified my hesitations are 'too sensitive'. Gaslighting?,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2454,2025-02-15 18:50,The hopelessness is comprehensive.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2455,2025-02-15 18:55,The hollowness is pervasive.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2456,2025-02-15 19:00,Albatross composing but managing. Usual circuit stuff.,stress,early,3,1,monitor,slack,Normalised pressure
2457,2025-02-15 19:14,The isolation is orchestrated.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
2458,2025-02-15 19:14,"Technical debt is just estranged me's problem. Sorry, horizon me.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2459,2025-02-15 19:16,Going through routines.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
2460,2025-02-15 19:18,Turbulence has colonized panorama.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
2461,2025-02-15 19:22,Can't muster keenness.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
2462,2025-02-15 19:38,The load is registering.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
2463,2025-02-15 19:38,Active feels withering.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2464,2025-02-15 20:07,Product-market fit metrics are improving.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2465,2025-02-15 20:13,Merged the okayed alterations.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2466,2025-02-15 20:13,The quota has broken bits in me.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2467,2025-02-15 20:34,The overwhelm is categorical.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2468,2025-02-15 20:37,Past burnt out.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2469,2025-02-15 21:18,Desperate for this to drop.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
2470,2025-02-15 21:30,Gig personality and tangible personality are strangers.,burnout,middle,6,1,hr_review,slack,Identity fragmentation
2471,2025-02-15 21:37,Comprehensively hollowed out.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
2472,2025-02-15 21:37,The pressure is reshaping my cycles.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
2473,2025-02-15 21:59,Desperate.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2474,2025-02-15 22:00,Being arrange futile standards associates don't have to meet.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2475,2025-02-15 22:04,The weariness is settle.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2476,2025-02-15 22:14,Designated the helpline latest twilight. They talked me down. This moments.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Crisis intervention utilised
2477,2025-02-15 23:17,The considered of different year here causes me distinguish sick.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
2478,2025-02-15 23:30,Personnel wants anything from me and there's nothing enduring.,burnout,middle,6,1,hr_review,slack,Depletion
2479,2025-02-15 23:41,Entirely unable to function.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2480,2025-02-16 00:30,Misplaced all confidence in myself.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2481,2025-02-16 00:31,The pilot is delivering insights.,neutral,none,0,0,none,email,Normal workplace communication patterns
2482,2025-02-16 00:52,The harm may be permanent.,burnout,late,8,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
2483,2025-02-16 00:55,Had a desperation attack before the patron call yesterday.,stress,late,8,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
2484,2025-02-16 01:21,Empty satisfies.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
2485,2025-02-16 01:38,It ends here.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2486,2025-02-16 01:50,Built to undergo worthless absolute single cycle.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
2487,2025-02-16 03:03,The demand is crushing.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
2488,2025-02-16 03:35,My frame is refusing to cooperate. It's forcing me to suspend.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
2489,2025-02-16 03:36,Acknowledgment for the intervene 🙏,neutral,none,0,0,none,email,Normal workplace communication patterns
2490,2025-02-16 04:55,The quarterly figures surface unwavering.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2491,2025-02-16 05:05,Whole demand manifests insurmountable.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2492,2025-02-16 05:12,Rest isn't fully restful hereafter.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
2493,2025-02-16 05:31,Low store actively. Backdrop projects analogous struggle.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2494,2025-02-16 05:51,Exceeding any anticipation.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2495,2025-02-16 06:02,Overhauled the shared calendar.,neutral,none,0,0,none,email,Normal workplace communication patterns
2496,2025-02-16 06:47,The collapse is total.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2497,2025-02-16 06:50,Confidently uncertain about universe.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2498,2025-02-16 06:51,There's a heaviness standing.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2499,2025-02-16 07:11,The exhaustion is profound.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
2500,2025-02-16 07:29,No faith.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2501,2025-02-16 07:36,Warrant crisis intervention.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2502,2025-02-16 08:00,Don't harbour lacked anywhere.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2503,2025-02-16 08:02,Available now.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
2504,2025-02-16 08:10,Shows comparable I'm being tested in ways fellow aren't.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2505,2025-02-16 08:11,The dimness has consumed me.,depression,late,8,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2506,2025-02-16 08:16,Dispatched the reworked proposal to the buyer.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2507,2025-02-16 08:23,Third period my contribution wasn't credited. Coincidence?,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
2508,2025-02-16 08:23,Work-life balance found dead in a ditch.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2509,2025-02-16 08:29,Periodically wish I could just fade absent.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2510,2025-02-16 08:37,Diminished afraid of the proposition.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2511,2025-02-16 08:42,Budget is on track.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2512,2025-02-16 08:44,Iterating based on evaluation.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2513,2025-02-16 08:52,Bit of a lengthy round but we secured there in the closure.,neutral,none,0,0,none,email,Normal workplace communication patterns
2514,2025-02-16 09:00,No mechanism out.,depression,late,8,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2515,2025-02-16 09:01,The document has been revised accordingly.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2516,2025-02-16 09:02,Employer values: Printed. Practiced: Questionable.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2517,2025-02-16 09:03,Grasp reminiscent taking up latitude.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2518,2025-02-16 09:08,My accent is 'jokingly' mimicked.,harassment,middle,6,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
2519,2025-02-16 09:08,Low-hanging fruit: the stuff no individual wants to do.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2520,2025-02-16 09:09,Version jurisdiction: for when past you ruins territory.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2521,2025-02-16 09:14,Generated amends with workforce I've wronged. Tying up loose ends.,suicidal_ideation,middle,7,1,hr_review,slack,Reconciliation behaviour
2522,2025-02-16 09:17,Sliver tearful freshly. Not hopeful why. Just pierces close to the surface.,depression,early,3,1,monitor,slack,Emotional lability - early
2523,2025-02-16 09:19,Baseline maintained.,neutral,none,0,0,none,email,Normal workplace communication patterns
2524,2025-02-16 09:40,The position archives more transactional.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
2525,2025-02-16 09:52,Deliberations drift to ending.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2526,2025-02-16 09:54,The reckoned induces strange refuge.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2527,2025-02-16 09:55,Value delivered.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2528,2025-02-16 09:56,Winner at pretending to follow.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2529,2025-02-16 09:57,The merit is unclear.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2530,2025-02-16 10:01,Sentiment slightly on verge.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
2531,2025-02-16 10:06,The rehabilitation required is extensive.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2532,2025-02-16 10:28,Being seen as a representative rather than individual.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2533,2025-02-16 10:34,Blank persisting after toil.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2534,2025-02-16 10:45,General malaise.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
2535,2025-02-16 10:56,Can't complain (I definitively can and will).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2536,2025-02-16 10:57,The considerations are more frequent now.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2537,2025-02-16 10:58,Spectrum about this share hurts.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2538,2025-02-16 11:11,Evaluate mirroring a cog in a machine that doesn't attention.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2539,2025-02-16 11:19,Fuel inventory evolving diminished.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
2540,2025-02-16 11:28,Can't summon brightness.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2541,2025-02-16 11:35,Colleagues survived my attendance.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2542,2025-02-16 11:45,Continuing to continue.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2543,2025-02-16 11:47,Calculating what would happen after.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2544,2025-02-16 11:48,Will action.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2545,2025-02-16 11:48,Will to occupation: absent.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2546,2025-02-16 11:51,Can't imagine recovering.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2547,2025-02-16 11:54,Executing closer to empty.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
2548,2025-02-16 12:05,louder for the colleagues in the recover,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2549,2025-02-16 12:08,No more struggle.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2550,2025-02-16 12:10,Fake it till you develop it? I'm nonetheless on the fake it part.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2551,2025-02-16 12:17,Scouting forward to your thoughts.,neutral,none,0,0,none,email,Normal workplace communication patterns
2552,2025-02-16 12:22,Infrastructure costs emerged in under budget this division.,neutral,none,0,0,none,email,Business update
2553,2025-02-16 12:28,The spark needs rekindling.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
2554,2025-02-16 12:39,Endurance is torment.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2555,2025-02-16 12:48,That covers extent from my finale.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2556,2025-02-16 12:51,this but finish day,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2557,2025-02-16 12:57,Launching to unearth it as an option.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2558,2025-02-16 12:58,The supposed of disappearing yields haven.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2559,2025-02-16 12:59,The incident has been resolved.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2560,2025-02-16 13:00,There's stuff weighing on me.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
2561,2025-02-16 13:01,Seek this to resolution.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2562,2025-02-16 13:03,The grind appreciates my sacrifice.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2563,2025-02-16 13:05,Skipping meals because of the weight.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
2564,2025-02-16 13:07,Standing resonates optional.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
2565,2025-02-16 13:11,No conundrums whatsoever.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2566,2025-02-16 13:13,The notion emerges reduced frightening.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
2567,2025-02-16 13:20,Mind's been racing a modicum when I push to sleep.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
2568,2025-02-16 13:36,Series A pitch proceeded adequately. Follow-ups scheduled.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2569,2025-02-16 13:44,The overcast has settled in.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2570,2025-02-16 13:52,Can you rebase on main before merging?,neutral,none,0,0,none,email,Normal workplace communication patterns
2571,2025-02-16 13:54,Leadership: I've led myself astray various times.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2572,2025-02-16 13:55,I can join the dialogue at 3pm.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2573,2025-02-16 14:02,residing laughing loving (lying),humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2574,2025-02-16 14:03,The harassment escalates.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
2575,2025-02-16 14:06,The lightness isn't there.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2576,2025-02-16 14:10,Perpetually under strain now.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
2577,2025-02-16 14:13,The continuity feels optional.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
